	ID	Taxa	Kingdom	Seq_Length	Site	Group
4290	A7DTF0	Caenorhabditis elegans	Metazoa	337	False	3
4291	P62952	Homo sapiens	Metazoa	87	True	3
4292	D3ZAW2	Rattus norvegicus	Metazoa	406	True	3
4293	Q8LPQ9	Arabidopsis thaliana	Viridiplantae	901	False	3
4294	P36144	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	274	False	3
4295	Q0WQ41	Arabidopsis thaliana	Viridiplantae	594	False	3
4296	Q5SFM8	Mus musculus	Metazoa	1060	False	3
4297	Q7S5W0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	103	False	3
4298	Q5PR68	Mus musculus	Metazoa	954	False	3
4299	Q5H8A6	Lotus japonicus	Viridiplantae	853	False	3
4300	Q8BVN4	Mus musculus	Metazoa	346	False	3
4301	Q6IQ49	Homo sapiens	Metazoa	451	False	3
4302	Q3EBQ3	Arabidopsis thaliana	Viridiplantae	807	False	3
4303	P30419	Homo sapiens	Metazoa	496	False	3
4304	Q15004	Homo sapiens	Metazoa	111	False	3
4305	Q03124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	581	False	3
4306	P50861	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	169	False	3
4307	Q8I4V8	Plasmodium falciparum (isolate 3D7)	other	304	False	3
4308	Q09094	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	180	False	3
4309	P05375	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	206	True	3
4310	Q06810	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	360	False	3
4311	Q2MHE4	Arabidopsis thaliana	Viridiplantae	390	False	3
4312	Q9LF24	Arabidopsis thaliana	Viridiplantae	927	False	3
4313	Q9UTQ7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	523	False	3
4314	Q9FG13	Arabidopsis thaliana	Viridiplantae	329	False	3
4315	Q9CQH3	Mus musculus	Metazoa	189	True	3
4316	Q925N4	Mus musculus	Metazoa	235	True	3
4317	Q66L44	Mus musculus	Metazoa	698	True	3
4318	P09132	Homo sapiens	Metazoa	144	False	3
4319	A0A254TZW7	Aspergillus niger	Fungi	524	True	3
4320	Q05728	Arabidopsis thaliana	Viridiplantae	389	False	3
4321	Q9UDX5	Homo sapiens	Metazoa	166	True	3
4322	P27707	Homo sapiens	Metazoa	260	False	3
4323	P18887	Homo sapiens	Metazoa	633	False	3
4324	P43582	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211	False	3
4325	Q0WVH0	Arabidopsis thaliana	Viridiplantae	594	False	3
4326	O49929	Pisum sativum	Viridiplantae	213	True	3
4327	O43504	Homo sapiens	Metazoa	91	False	3
4328	Q9NYK5	Homo sapiens	Metazoa	338	False	3
4329	Q05175	Rattus norvegicus	Metazoa	220	False	3
4330	P0DO23	Arabidopsis thaliana	Viridiplantae	394	False	3
4331	O81242	Arabidopsis thaliana	Viridiplantae	355	False	3
4332	Q94FY8	Zea mays	Viridiplantae	474	False	3
4333	Q19087	Caenorhabditis elegans	Metazoa	470	False	3
4334	Q9HAZ2	Homo sapiens	Metazoa	1276	False	3
4335	Q8H1Q1	Arabidopsis thaliana	Viridiplantae	280	False	3
4336	P59540	Homo sapiens	Metazoa	309	True	3
4337	Q9B6C8	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	469	True	3
4338	Q94AI4	Arabidopsis thaliana	Viridiplantae	775	False	3
4339	Q9D115	Mus musculus	Metazoa	76	False	3
4340	Q42876	Solanum lycopersicum	Viridiplantae	569	False	3
4341	Q93092	Mus musculus	Metazoa	337	False	3
4342	Q6RVV4	Pisum sativum	Viridiplantae	316	False	3
4343	P25655	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2108	False	3
4344	Q9MZ03	Oryctolagus cuniculus	Metazoa	298	True	3
4345	P07246	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	375	False	3
4346	P40028	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	759	False	3
4347	Q06681	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1438	False	3
4348	Q9FT52	Arabidopsis thaliana	Viridiplantae	168	False	3
4349	O88271	Mus musculus	Metazoa	295	False	3
4350	Q16891	Homo sapiens	Metazoa	758	True	3
4351	Q9WUM4	Mus musculus	Metazoa	474	False	3
4352	Q9FXI5	Arabidopsis thaliana	Viridiplantae	794	False	3
4353	Q8K1Z0	Mus musculus	Metazoa	313	False	3
4354	Q9SJH0	Arabidopsis thaliana	Viridiplantae	118	False	3
4355	P00560	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	416	False	3
4356	P43124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	402	False	4
4357	Q84LK0	Arabidopsis thaliana	Viridiplantae	1118	False	4
4358	P32445	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	135	False	4
4359	Q9LMR3	Arabidopsis thaliana	Viridiplantae	358	False	4
4360	P70669	Mus musculus	Metazoa	749	True	4
4361	Q05050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	843	False	4
4362	P08433	Scyliorhinus canicula	Metazoa	51	False	4
4363	P56282	Homo sapiens	Metazoa	527	False	4
4364	P93045	Arabidopsis thaliana	Viridiplantae	240	False	4
4365	P54622	Drosophila melanogaster	Metazoa	146	False	4
4366	O46101	Drosophila melanogaster	Metazoa	244	True	4
4367	P54790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	616	False	4
4368	P38828	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	187	False	4
4369	Q86YT5	Homo sapiens	Metazoa	568	True	4
4370	P0DXC1	Homo sapiens	Metazoa	130	False	4
4371	Q7SAJ1	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	236	False	4
4372	Q9H2S6	Homo sapiens	Metazoa	317	True	4
4373	O94279	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	172	False	4
4374	Q0WPZ7	Arabidopsis thaliana	Viridiplantae	611	False	4
4375	Q6P2C8	Homo sapiens	Metazoa	311	False	4
4376	Q9VLD6	Drosophila melanogaster	Metazoa	315	False	4
4377	Q42545	Arabidopsis thaliana	Viridiplantae	433	False	4
4378	Q9GZZ1	Homo sapiens	Metazoa	169	False	4
4379	Q8IY42	Homo sapiens	Metazoa	314	False	4
4380	P43619	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	295	False	4
4381	P70399	Mus musculus	Metazoa	1969	False	4
4382	P39001	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	836	False	4
4383	P70278	Mus musculus	Metazoa	393	False	4
4384	P40060	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	125	False	4
4385	Q9HB07	Homo sapiens	Metazoa	376	False	4
4386	Q95ZL9	Caenorhabditis elegans	Metazoa	152	False	4
4387	Q96D46	Homo sapiens	Metazoa	503	False	4
4388	P63002	Mus musculus	Metazoa	197	False	4
4389	Q8VYJ1	Arabidopsis thaliana	Viridiplantae	560	True	4
4390	Q9FNQ0	Arabidopsis thaliana	Viridiplantae	625	False	4
4391	Q9Y2G2	Homo sapiens	Metazoa	537	False	4
4392	Q8BJQ4	Mus musculus	Metazoa	232	False	4
4393	Q9LS24	Arabidopsis thaliana	Viridiplantae	292	False	4
4394	Q6EPZ0	Oryza sativa subsp. japonica	Viridiplantae	318	False	4
4395	Q02932	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1032	False	4
4396	Q2HXU8	Homo sapiens	Metazoa	276	True	4
4397	Q9NH52	Caenorhabditis elegans	Metazoa	898	False	4
4398	O43137	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	85	False	4
4399	Q9SN74	Arabidopsis thaliana	Viridiplantae	240	False	4
4400	O75508	Homo sapiens	Metazoa	207	True	4
4401	P53835	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	661	True	4
4402	B2RUZ4	Homo sapiens	Metazoa	78	True	4
4403	Q93V85	Arabidopsis thaliana	Viridiplantae	417	False	4
4404	Q6ZSS7	Homo sapiens	Metazoa	791	True	4
4405	Q9UNA4	Homo sapiens	Metazoa	740	False	4
4406	P42116	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	186	True	4
4407	O08586	Mus musculus	Metazoa	403	False	4
4408	Q96B77	Homo sapiens	Metazoa	213	True	4
4409	Q91VJ5	Mus musculus	Metazoa	263	False	4
4410	Q39055	Arabidopsis thaliana	Viridiplantae	390	False	4
4411	Q27403	Drosophila melanogaster	Metazoa	504	False	4
4412	Q94JV5	Arabidopsis thaliana	Viridiplantae	307	False	4
4413	P39717	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	880	False	4
4414	P99028	Mus musculus	Metazoa	89	False	4
4415	Q9Z0D9	Mus musculus	Metazoa	354	True	4
4416	Q9SKZ5	Arabidopsis thaliana	Viridiplantae	560	False	4
4417	P22907	Mus musculus	Metazoa	361	False	4
4418	Q7KWJ5	Plasmodium falciparum (isolate 3D7)	other	504	True	4
4419	Q9BYE2	Homo sapiens	Metazoa	586	False	4
4420	A0A143ZXM2	Plasmodium falciparum (isolate 3D7)	other	2074	False	4
4421	P18886	Rattus norvegicus	Metazoa	658	False	4
4422	Q15843	Homo sapiens	Metazoa	81	False	4
4423	Q7YZH1	Drosophila melanogaster	Metazoa	3241	False	4
4424	P36064	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	111	False	4
4425	Q8VZA0	Arabidopsis thaliana	Viridiplantae	936	False	4
4426	P46983	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	293	False	4
4427	Q2YDI5	Bos taurus	Metazoa	212	False	4
4428	Q96L50	Homo sapiens	Metazoa	414	False	4
4429	Q8VDP4	Mus musculus	Metazoa	922	False	4
4430	Q9LXR9	Arabidopsis thaliana	Viridiplantae	348	False	4
4431	Q5KMX8	Cryptococcus deneoformans (strain JEC21 / ATCC MYA-565)	Fungi	783	False	4
4432	Q8BMB0	Mus musculus	Metazoa	1264	False	4
4433	P63036	Rattus norvegicus	Metazoa	397	False	4
4434	P53692	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1140	False	4
4435	Q80SU7	Mus musculus	Metazoa	2427	False	4
4436	P17898	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	393	True	4
4437	O94522	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	390	False	4
4438	Q07307	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	574	True	4
4439	Q8VCM2	Mus musculus	Metazoa	349	False	4
4440	Q6FN94	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138)	Fungi	499	False	4
4441	P30793	Homo sapiens	Metazoa	250	False	4
4442	Q9FN03	Arabidopsis thaliana	Viridiplantae	440	False	4
4443	A6NC51	Homo sapiens	Metazoa	233	True	4
4444	O43044	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1136	False	4
4445	Q84VX3	Arabidopsis thaliana	Viridiplantae	626	False	4
4446	Q8LPR8	Arabidopsis thaliana	Viridiplantae	871	False	4
4447	Q921G6	Mus musculus	Metazoa	680	False	4
4448	O08573	Mus musculus	Metazoa	353	False	4
4449	P12954	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1174	False	4
4450	Q09842	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	407	False	4
4451	Q9ZWA1	Arabidopsis thaliana	Viridiplantae	393	False	4
4452	Q9ESJ1	Mus musculus	Metazoa	568	False	4
4453	P13621	Bos taurus	Metazoa	213	False	4
4454	Q10585	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	124	False	4
4455	Q9ASP6	Arabidopsis thaliana	Viridiplantae	495	False	4
4456	Q92766	Homo sapiens	Metazoa	1687	False	4
4457	P09364	Sinapis alba	Viridiplantae	502	False	4
4458	Q2MH31	Mus musculus	Metazoa	260	False	4
4459	Q9I7K0	Drosophila melanogaster	Metazoa	208	False	4
4460	Q9USJ8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	218	False	4
4461	P29144	Homo sapiens	Metazoa	1249	False	4
4462	P53062	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	197	True	4
4463	S8F527	Toxoplasma gondii (strain ATCC 50611 / Me49)	other	1283	False	4
4464	P21981	Mus musculus	Metazoa	686	False	4
4465	P32521	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1480	False	4
4466	Q9H6E5	Homo sapiens	Metazoa	874	False	4
4467	Q149B8	Mus musculus	Metazoa	807	False	4
4468	Q07807	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	879	False	4
4469	P46963	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	296	False	4
4470	O15091	Homo sapiens	Metazoa	583	False	4
4471	Q96A72	Homo sapiens	Metazoa	148	False	4
4472	P46673	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	744	False	4
4473	Q7ZW57	Xenopus laevis	Metazoa	334	False	4
4474	Q8CG64	Mus musculus	Metazoa	494	True	4
4475	G5EEV2	Caenorhabditis elegans	Metazoa	4062	False	4
4476	P53170	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	491	False	4
4477	P82139	Spinacia oleracea	Viridiplantae	232	False	4
4478	O74740	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	797	False	4
4479	O22806	Arabidopsis thaliana	Viridiplantae	395	False	4
4480	Q01560	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	414	False	4
4481	O44997	Caenorhabditis elegans	Metazoa	1425	False	4
4482	Q63472	Rattus norvegicus	Metazoa	962	False	4
4483	Q9Y2G0	Homo sapiens	Metazoa	817	False	4
4484	F6TQD1	Mus musculus	Metazoa	307	False	4
4485	P37263	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	153	False	4
4486	P52960	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	996	False	4
4487	A0A509AQ68	Plasmodium berghei (strain Anka)	other	446	False	4
4488	P10156	Tetrahymena thermophila (strain SB210)	other	164	False	4
4489	P49842	Homo sapiens	Metazoa	254	False	4
4490	P40460	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	691	False	4
4491	O13936	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	990	False	4
4492	Q6PEM8	Mus musculus	Metazoa	459	True	4
4493	P40345	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	661	True	4
4494	Q23405	Caenorhabditis elegans	Metazoa	842	False	4
4495	P13275	Scyliorhinus canicula	Metazoa	87	False	4
4496	Q0WV90	Arabidopsis thaliana	Viridiplantae	1120	False	4
4497	O08564	Rattus norvegicus	Metazoa	282	True	4
4498	Q4V7C6	Rattus norvegicus	Metazoa	693	False	4
4499	W0RYD3	Oryza sativa subsp. japonica	Viridiplantae	2135	False	4
4500	Q8VEE1	Mus musculus	Metazoa	365	False	4
4501	Q6ZT62	Homo sapiens	Metazoa	677	False	4
4502	Q9P2G3	Homo sapiens	Metazoa	628	False	4
4503	Q6PJW8	Homo sapiens	Metazoa	725	False	4
4504	Q9GS00	Caenorhabditis elegans	Metazoa	601	False	4
4505	Q9FMS5	Arabidopsis thaliana	Viridiplantae	672	False	4
4506	P49683	Homo sapiens	Metazoa	370	True	4
4507	P10069	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	432	False	4
4508	Q6NVU6	Homo sapiens	Metazoa	218	False	4
4509	Q9US14	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	268	False	4
4510	Q04177	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	643	False	4
4511	Q9UHQ1	Homo sapiens	Metazoa	456	False	4
4512	Q8WVY7	Homo sapiens	Metazoa	318	False	4
4513	Q21443	Caenorhabditis elegans	Metazoa	566	False	4
4514	B1AWL2	Mus musculus	Metazoa	2495	False	4
4515	P40318	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1319	False	4
4516	Q03200	Oryza sativa subsp. japonica	Viridiplantae	128	False	4
4517	O60293	Homo sapiens	Metazoa	1989	False	4
4518	P25584	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	144	True	4
4519	P36012	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	229	False	4
4520	P55160	Homo sapiens	Metazoa	1127	False	4
4521	P34418	Caenorhabditis elegans	Metazoa	943	False	4
4522	A0A1S4BDC4	Nicotiana tabacum	Viridiplantae	790	False	4
4523	Q920Q0	Rattus norvegicus	Metazoa	383	False	4
4524	Q9UNQ2	Homo sapiens	Metazoa	313	False	4
4525	Q641G7	Xenopus laevis	Metazoa	168	False	4
4526	Q03281	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	663	False	4
4527	Q9HGN4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	151	False	4
4528	P09956	Drosophila melanogaster	Metazoa	575	False	4
4529	Q9U213	Caenorhabditis elegans	Metazoa	425	False	4
4530	Q8IWV7	Homo sapiens	Metazoa	1749	False	4
4531	Q9XI00	Arabidopsis thaliana	Viridiplantae	328	False	4
4532	Q01992	Rattus norvegicus	Metazoa	710	False	4
4533	Q8NBV4	Homo sapiens	Metazoa	271	False	4
4534	P70033	Xenopus laevis	Metazoa	435	False	4
4535	Q642G4	Rattus norvegicus	Metazoa	376	False	4
4536	Q386F1	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	other	435	True	4
4537	O95273	Homo sapiens	Metazoa	360	False	4
4538	Q15126	Homo sapiens	Metazoa	192	False	4
4539	P0CY10	Saccharomyces cerevisiae	Fungi	126	False	4
4540	P97868	Mus musculus	Metazoa	1790	False	4
4541	O14146	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	159	False	4
4542	Q9ERV1	Mus musculus	Metazoa	416	False	4
4543	Q53F19	Homo sapiens	Metazoa	620	False	4
4544	O94301	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	339	False	4
4545	F4I718	Arabidopsis thaliana	Viridiplantae	2136	False	4
4546	Q9H9D4	Homo sapiens	Metazoa	720	False	4
4547	Q9QX74	Rattus norvegicus	Metazoa	1474	False	4
4548	P40554	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	99	False	4
4549	Q12754	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1228	False	4
4550	Q93YF5	Nicotiana tabacum	Viridiplantae	704	False	4
4551	O35710	Mus musculus	Metazoa	429	False	4
4552	P34427	Caenorhabditis elegans	Metazoa	962	False	4
4553	P43618	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	361	False	4
4554	P25626	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	169	False	4
4555	Q8GY89	Arabidopsis thaliana	Viridiplantae	125	False	4
4556	P40571	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	144	False	4
4557	Q9D842	Mus musculus	Metazoa	499	False	4
4558	Q86TS9	Homo sapiens	Metazoa	123	False	4
4559	O18412	Drosophila melanogaster	Metazoa	718	False	4
4560	Q6P1J9	Homo sapiens	Metazoa	531	False	4
4561	H2L006	Caenorhabditis elegans	Metazoa	451	True	4
4562	A1L188	Homo sapiens	Metazoa	74	False	4
4563	Q9BRG1	Homo sapiens	Metazoa	176	False	4
4564	Q9VWF2	Drosophila melanogaster	Metazoa	2006	False	4
4565	P28350	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	1093	False	4
4566	Q96BN2	Homo sapiens	Metazoa	335	False	4
4567	A0A120KVW2	Trypanosoma brucei brucei	other	1136	False	4
4568	Q03782	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	492	False	4
4569	A4D126	Homo sapiens	Metazoa	451	False	4
4570	P53568	Mus musculus	Metazoa	150	False	4
4571	Q9SZH4	Arabidopsis thaliana	Viridiplantae	495	False	4
4572	P40057	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	128	False	4
4573	G5EED4	Caenorhabditis elegans	Metazoa	655	False	4
4574	Q8IZA0	Homo sapiens	Metazoa	1049	True	4
4575	Q3E6R5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	114	True	4
4576	Q07020	Homo sapiens	Metazoa	188	False	4
4577	Q01663	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	552	False	4
4578	Q9FEC4	Chlamydomonas reinhardtii	Viridiplantae	1783	False	4
4579	Q5ND34	Mus musculus	Metazoa	1934	False	4
4580	Q6GPH4	Homo sapiens	Metazoa	301	False	4
4581	Q6RFH5	Homo sapiens	Metazoa	385	False	4
4582	P34247	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	250	False	4
4583	A0A386CAB9	Danio rerio	Metazoa	1355	False	4
4584	O75529	Homo sapiens	Metazoa	589	False	4
4585	Q6PE84	Mus musculus	Metazoa	287	True	4
4586	Q9BY66	Homo sapiens	Metazoa	1539	False	4
4587	F8VPU2	Mus musculus	Metazoa	1048	False	4
4588	Q9W1H4	Drosophila melanogaster	Metazoa	747	False	4
4589	P22136	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	580	False	4
4590	Q96BU1	Homo sapiens	Metazoa	408	False	4
4591	Q9VXG1	Drosophila melanogaster	Metazoa	1959	False	4
4592	Q6P2E9	Homo sapiens	Metazoa	1401	False	4
4593	O70597	Rattus norvegicus	Metazoa	246	False	4
4594	Q0VD83	Homo sapiens	Metazoa	1097	False	4
4595	Q9LW57	Arabidopsis thaliana	Viridiplantae	284	False	4
4596	Q9SIE1	Arabidopsis thaliana	Viridiplantae	475	False	4
4597	P20050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	605	False	4
4598	Q18412	Caenorhabditis elegans	Metazoa	309	False	4
4599	P78963	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	625	False	4
4600	Q7XBS0	Oryza sativa subsp. japonica	Viridiplantae	721	True	4
4601	Q9NQ33	Homo sapiens	Metazoa	181	False	4
4602	Q9NZ81	Homo sapiens	Metazoa	148	False	4
4603	P48382	Homo sapiens	Metazoa	616	False	4
4604	P56216	Penicillium simplicissimum	Fungi	560	False	4
4605	O95751	Homo sapiens	Metazoa	146	False	4
4606	P50749	Homo sapiens	Metazoa	326	False	4
4607	P82913	Bos taurus	Metazoa	256	False	4
4608	Q9W252	Drosophila melanogaster	Metazoa	1318	False	4
4609	P38877	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133	False	4
4610	Q8CCE9	Mus musculus	Metazoa	783	False	4
4611	Q84JG2	Arabidopsis thaliana	Viridiplantae	469	False	4
4612	Q12082	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	118	True	4
4613	Q12734	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1121	False	4
4614	P20484	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	414	False	4
4615	Q9WTV0	Rattus norvegicus	Metazoa	417	False	4
4616	Q92979	Homo sapiens	Metazoa	244	False	4
4617	Q3HNG7	Bos taurus	Metazoa	343	False	4
4618	Q86Y01	Homo sapiens	Metazoa	620	False	4
4619	A0A8I6ASZ5	Rattus norvegicus	Metazoa	666	False	4
4620	Q9P6R0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	492	False	4
4621	A0A1C3NSL9	Caenorhabditis elegans	Metazoa	1644	False	4
4622	P62277	Homo sapiens	Metazoa	151	False	4
4623	P49021	Drosophila melanogaster	Metazoa	1398	False	4
4624	O74889	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1024	False	4
4625	Q9HA38	Homo sapiens	Metazoa	289	False	4
4626	B5KM66	Mus musculus	Metazoa	88	False	4
4627	Q2LAE1	Arabidopsis thaliana	Viridiplantae	1759	False	4
4628	O94468	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	213	False	4
4629	P42566	Homo sapiens	Metazoa	896	False	4
4630	Q9ZT96	Arabidopsis thaliana	Viridiplantae	541	False	4
4631	Q9LRZ3	Arabidopsis thaliana	Viridiplantae	641	False	4
4632	Q9M3C6	Arabidopsis thaliana	Viridiplantae	277	False	4
4633	P32828	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	619	False	4
4634	Q8N2Y8	Homo sapiens	Metazoa	1516	False	4
4635	Q42606	Arabidopsis thaliana	Viridiplantae	369	False	4
4636	Q4WN10	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	575	False	4
4637	O95466	Homo sapiens	Metazoa	1100	False	4
4638	Q6P6J4	Mus musculus	Metazoa	239	False	4
4639	O43164	Homo sapiens	Metazoa	708	False	4
4640	G5EG86	Caenorhabditis elegans	Metazoa	394	False	4
4641	Q9C5J3	Arabidopsis thaliana	Viridiplantae	946	False	4
4642	Q6NME7	Arabidopsis thaliana	Viridiplantae	127	False	4
4643	O88892	Mus musculus	Metazoa	62	False	4
4644	Q8SWR3	Drosophila melanogaster	Metazoa	435	False	4
4645	Q39659	Cucumis sativus	Viridiplantae	725	False	4
4646	Q86UT6	Homo sapiens	Metazoa	975	False	4
4647	Q9UQY9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	429	False	4
4648	Q1MTQ7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	633	False	4
4649	Q8K3G9	Mus musculus	Metazoa	662	False	4
4650	Q5I2A0	Mus musculus	Metazoa	440	False	4
4651	P38988	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	300	True	4
4652	P40161	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	455	False	4
4653	Q84Q77	Oryza sativa subsp. japonica	Viridiplantae	161	False	4
4654	Q8N5C6	Homo sapiens	Metazoa	995	False	4
4655	O35445	Mus musculus	Metazoa	180	False	4
4656	Q00453	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211	False	4
4657	Q96H22	Homo sapiens	Metazoa	339	False	4
4658	O14368	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	143	False	4
4659	Q9ER99	Mus musculus	Metazoa	582	False	4
4660	Q14249	Homo sapiens	Metazoa	297	False	4
4661	P32245	Homo sapiens	Metazoa	332	True	4
4662	O48716	Arabidopsis thaliana	Viridiplantae	465	False	4
4663	P18289	Drosophila melanogaster	Metazoa	289	False	4
4664	O74829	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	516	True	4
4665	Q0IIM8	Homo sapiens	Metazoa	1120	False	4
4666	Q8WZ42	Homo sapiens	Metazoa	34350	False	4
4667	Q03790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	475	False	4
4668	Q03214	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1411	False	4
4669	A3KPQ7	Danio rerio	Metazoa	1378	True	4
4670	Q15650	Homo sapiens	Metazoa	581	False	4
