P24021	Aspergillus oryzae (strain ATCC 42149 / RIB 40)	Fungi	287	20
P24027	Crotalus durissus terrificus	Metazoa	138	16
P24091	Nicotiana tabacum	Viridiplantae	324	23
P24259	Sus scrofa	Metazoa	150	24
P26894	Sus scrofa	Metazoa	103	25
P31346	Sus scrofa	Metazoa	147	24
P31347	Oryctolagus cuniculus	Metazoa	149	24
P32760	Gallus gallus	Metazoa	165	30
P33183	Sambucus nigra	Viridiplantae	563	25
P34095	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	other	98	21
P35495	Sus scrofa	Metazoa	133	24
P37042	Gallus gallus	Metazoa	92	23
P42292	Gallus gallus	Metazoa	588	33
P45881	Bothrops jararacussu	Metazoa	138	16
P48819	Sus scrofa	Metazoa	459	19
P58738	Zea mays	Viridiplantae	269	24
P60770	Naja atra	Metazoa	83	21
P62694	Hypocrea jecorina	Fungi	513	17
P67970	Gallus gallus	Metazoa	107	24
P81702	Ceratocystis fimbriata f. sp. platani	Fungi	134	14
P82114	Bothrops moojeni	Metazoa	138	16
P82290	Anopheles gambiae	Metazoa	58	23
P83886	Allium sativum	Viridiplantae	181	30
P84810	Buthus occitanus tunetanus	Metazoa	91	22
Q02567	Phanerodontia chrysosporium	Fungi	378	21
Q09131	Glycine max	Viridiplantae	464	30
Q09140	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1448	18
Q17060	Apis mellifera	Metazoa	544	20
Q2HZ28	Bothrops erythromelas	Metazoa	138	16
Q2PWA3	Protobothrops mucrosquamatus	Metazoa	138	16
Q2VG86	Bombyx mori	Metazoa	369	24
Q2YHJ2	Craspedocephalus borneensis	Metazoa	138	16
Q41358	Sambucus nigra	Viridiplantae	570	28
Q4W1I8	Zinnia elegans	Viridiplantae	321	30
Q4WBS1	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	438	17
Q53B58	Ophiophagus hannah	Metazoa	93	21
Q59Y31	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	533	21
Q60557	Mesocricetus auratus	Metazoa	671	21
Q64424	Myocastor coypus	Metazoa	470	18
Q6EH50	Phytolacca heterotepala	Viridiplantae	312	22
Q6PW77	Sarocladium strictum	Fungi	499	25
Q71QE8	Crotalus viridis viridis	Metazoa	138	16
Q7SZN0	Pseudonaja textilis	Metazoa	1460	30
Q84UV8	Nicotiana langsdorffii x Nicotiana sanderae	Viridiplantae	274	25
Q86LE5	Rhipicephalus microplus	Metazoa	110	20
Q8QGR0	Dendroaspis angusticeps	Metazoa	86	21
Q8X150	Gaeumannomyces tritici	Fungi	618	16
Q90611	Gallus gallus	Metazoa	663	26
Q966V2	Halocynthia roretzi	Metazoa	388	22
Q9LRC8	Scutellaria baicalensis	Viridiplantae	527	25
Q9M653	Polygonatum multiflorum	Viridiplantae	603	39
Q9M6E9	Abrus precatorius	Viridiplantae	547	20
Q9TVX3	Olivierus martensii	Metazoa	61	28
Q9U8W8	Tachypleus tridentatus	Metazoa	292	23
Q9YGP1	Trimeresurus stejnegeri	Metazoa	158	23
U6BLZ9	Penicillium canescens	Fungi	463	26
A0A0D1DWQ2	Mycosarcoma maydis	Fungi	290	21
A0A2I4E5L6	Juglans regia	Viridiplantae	502	27
A0A7J6K7Y0	Toxoplasma gondii	other	640	70
A0A7M6UMR7	Apis mellifera	Metazoa	1010	16
A6P6V9	Cannabis sativa	Viridiplantae	544	28
A6XMY0	Hyas araneus	Metazoa	64	25
A8E2V8	Trimeresurus gracilis	Metazoa	139	16
A8QL52	Bungarus fasciatus	Metazoa	517	19
C0H9B6	Salmo salar	Metazoa	413	19
C0HJM9	Tityus fasciolatus	Metazoa	84	20
F1NSM7	Gallus gallus	Metazoa	743	18
F8QN53	Vipera renardi	Metazoa	137	16
G4ZHR2	Phytophthora sojae (strain P6497)	other	241	19
K9L4P7	Penicillium chrysogenum	Fungi	604	18
M1MR49	Rhipicephalus appendiculatus	Metazoa	176	24
O18998	Oryctolagus cuniculus	Metazoa	281	21
O42446	Oreochromis mossambicus	Metazoa	284	26
O42807	Aspergillus niger	Fungi	281	21
O57385	Deinagkistrodon acutus	Metazoa	138	16
O64392	Triticum aestivum	Viridiplantae	146	21
O76818	Agrotis ipsilon	Metazoa	193	19
P00616	Oxyuranus scutellatus scutellatus	Metazoa	152	19
P00690	Sus scrofa	Metazoa	511	15
P00716	Oryctolagus cuniculus	Metazoa	141	19
P01321	Canis lupus familiaris	Metazoa	110	24
P02669	Ovis aries	Metazoa	192	21
P02752	Gallus gallus	Metazoa	238	17
P02870	Lens culinaris	Viridiplantae	275	30
P03954	Macaca fuscata fuscata	Metazoa	388	15
P07692	Torpedo marmorata	Metazoa	590	24
P0C8E7	Rhipicephalus sanguineus	Metazoa	114	20
P0C8G6	Pomacea canaliculata	Metazoa	565	26
P0CB51	Coccidioides posadasii (strain RMSCC 757 / Silveira)	Fungi	427	17
P0DJJ9	Protobothrops flavoviridis	Metazoa	138	16
P0DJN7	Crotalus lepidus lepidus	Metazoa	138	16
P10764	Ovis aries	Metazoa	179	24
P11218	Urtica dioica	Viridiplantae	372	23
P13487	Leiurus hebraeus	Metazoa	59	22
P15358	Haementeria officinalis	Metazoa	136	17
P17728	Leiurus hebraeus	Metazoa	85	19
P18658	Macaca fascicularis	Metazoa	101	22
P19136	Phanerodontia chrysosporium	Fungi	382	24
P20058	Oryctolagus cuniculus	Metazoa	460	25
P20474	Bothrops asper	Metazoa	138	16
P28491	Sus scrofa	Metazoa	417	17
P30230	Raphanus sativus	Viridiplantae	80	29
P30440	Felis catus	Metazoa	109	17
P30659	Lutzomyia longipalpis	Metazoa	86	23
P31515	Xenopus laevis	Metazoa	341	29
P45561	Sus scrofa	Metazoa	189	16
P45628	Leiurus hebraeus	Metazoa	59	22
P45697	Olivierus martensii	Metazoa	84	19
P53366	Sus scrofa	Metazoa	188	21
P58154	Lymnaea stagnalis	Metazoa	229	19
P60212	Tityus obscurus	Metazoa	87	20
P67875	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	176	27
P79208	Ovis aries	Metazoa	603	16
P80035	Canis lupus familiaris	Metazoa	398	19
P81608	Sus scrofa	Metazoa	191	16
P82935	Naja kaouthia	Metazoa	86	21
P83403	Glossina morsitans morsitans	Metazoa	63	23
P83673	Crassostrea virginica	Metazoa	184	20
P85966	Triticum kiharae	Viridiplantae	116	34
P86100	Olivierus martensii	Metazoa	410	25
P86408	Mesobuthus eupeus	Metazoa	85	19
P93484	Pisum sativum	Viridiplantae	623	22
Q00193	Oryctolagus cuniculus	Metazoa	540	24
Q05538	Solanum lycopersicum	Viridiplantae	322	22
Q07203	Xenopus laevis	Metazoa	238	16
Q0GY40	Hoffmannihadrurus gertschi	Metazoa	95	19
Q26241	Rhodnius prolixus	Metazoa	202	23
Q26292	Leiurus hebraeus	Metazoa	85	21
Q27083	Tachypleus tridentatus	Metazoa	309	31
Q28270	Canis lupus familiaris	Metazoa	389	33
Q2YHJ3	Craspedocephalus borneensis	Metazoa	138	16
Q2YHJ7	Craspedocephalus puniceus	Metazoa	138	16
Q3L245	Leucoagaricus meleagris	Fungi	602	25
Q52085	Heterostelium pallidum	other	320	19
Q55P57	Cryptococcus neoformans var. neoformans serotype D (strain B-3501A)	Fungi	624	20
Q5AMT2	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	308	18
Q5B1W7	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	385	18
Q6IWZ0	Aplysia californica	Metazoa	535	18
Q70SU8	Salmo salar	Metazoa	342	19
Q84ZX5	Artemisia vulgaris	Viridiplantae	132	24
Q8GT41	Platanus acerifolia	Viridiplantae	179	23
Q8JFY4	Anguilla japonica	Metazoa	111	26
Q8MMJ7	Opisthacanthus madagascariensis	Metazoa	68	23
Q8MTX2	Opisthacanthus madagascariensis	Metazoa	71	23
Q8QG87	Bothrops insularis	Metazoa	138	16
Q94734	Rhodnius prolixus	Metazoa	205	21
Q94EG3	Nicotiana langsdorffii x Nicotiana sanderae	Viridiplantae	229	32
Q9DGI0	Bothrops jararaca	Metazoa	341	19
Q9FRV0	Secale cereale	Viridiplantae	266	23
Q9NJ98	Manduca sexta	Metazoa	487	19
Q9TY95	Plasmodium falciparum (isolate 3D7)	other	997	22
Q9UAC8	Olivierus martensii	Metazoa	85	19
A0A1S3PBB7	Salmo salar	Metazoa	375	23
A0A411EZW9	Agkistrodon piscivorus leucostoma	Metazoa	138	16
A6MEY4	Bungarus fasciatus	Metazoa	145	27
A8CG78	Daboia siamensis	Metazoa	138	16
A8CL69	Apis mellifera	Metazoa	195	33
B3A003	Crassostrea virginica	Metazoa	187	18
C0HKM3	Conus purpurascens	Metazoa	458	18
C0HLL2	Pithecopus azureus	Metazoa	146	18
E7CLP2	Rhopalurus junceus	Metazoa	83	18
F8QN54	Vipera renardi	Metazoa	138	16
G8XQX1	Daboia russelii	Metazoa	504	18
H6U1I8	Tanacetum cinerariifolium	Viridiplantae	365	27
I2G9B4	Macrovipera lebetina transmediterranea	Metazoa	95	24
J7H670	Lachesis muta	Metazoa	516	18
O01949	Aedes aegypti	Metazoa	273	19
O97763	Sus scrofa	Metazoa	149	19
P00698	Gallus gallus	Metazoa	147	18
P01165	Sus scrofa	Metazoa	207	22
P01168	Sus scrofa	Metazoa	116	24
P01238	Sus scrofa	Metazoa	229	30
P01297	Sus scrofa	Metazoa	121	24
P01348	Sus scrofa	Metazoa	182	24
P01398	Bungarus multicinctus	Metazoa	87	21
P02712	Tetronarce californica	Metazoa	493	24
P02789	Gallus gallus	Metazoa	705	19
P02866	Canavalia ensiformis	Viridiplantae	290	29
P05117	Solanum lycopersicum	Viridiplantae	457	24
P06857	Canis lupus familiaris	Metazoa	467	17
P07634	Sus scrofa	Metazoa	131	25
P07982	Hypocrea jecorina	Fungi	418	21
P08818	Hordeum vulgare	Viridiplantae	476	34
P08989	Canis lupus familiaris	Metazoa	146	23
P0DL37	Urodacus yaschenkoi	Metazoa	62	24
P10669	Sus scrofa	Metazoa	344	29
P11916	Aquarana catesbeiana	Metazoa	133	22
P13689	Zea mays	Viridiplantae	201	38
P13806	Oryctolagus cuniculus	Metazoa	1106	26
P14448	Gallus gallus	Metazoa	741	18
P14632	Sus scrofa	Metazoa	704	19
P15253	Oryctolagus cuniculus	Metazoa	418	17
P16225	Sus scrofa	Metazoa	187	21
P16933	Schizophyllum commune	Fungi	136	24
P18632	Cryptomeria japonica	Viridiplantae	374	21
P18649	Canis lupus familiaris	Metazoa	323	18
P19425	Aedes aegypti	Metazoa	97	19
P20507	Chlamydomonas reinhardtii	Viridiplantae	377	20
P23631	Latrodectus tredecimguttatus	Metazoa	1401	20
P27177	Gallus gallus	Metazoa	273	24
P27731	Gallus gallus	Metazoa	150	20
P29026	Rhizopus oligosporus	Fungi	540	22
P29027	Rhizopus oligosporus	Fungi	542	22
P29241	Aplysia californica	Metazoa	282	24
P29695	Protobothrops flavoviridis	Metazoa	342	19
P30986	Eschscholzia californica	Viridiplantae	538	23
P34752	Aspergillus niger	Fungi	467	23
P42098	Sus scrofa	Metazoa	421	22
P45658	Androctonus australis	Metazoa	84	19
P48096	Salmo salar	Metazoa	210	23
P49121	Agkistrodon contortrix laticinctus	Metazoa	137	16
P49256	Canis lupus familiaris	Metazoa	356	44
P49278	Dermatophagoides pteronyssinus	Metazoa	146	17
P52706	Prunus serotina	Viridiplantae	563	27
P56513	Canis lupus familiaris	Metazoa	92	20
P56742	Crotalus atrox	Metazoa	516	18
P60266	Centruroides suffusus	Metazoa	87	19
P60615	Bungarus multicinctus	Metazoa	95	21
P67930	Ovis aries	Metazoa	217	27
P80384	Lepidoglyphus destructor	Metazoa	141	16
P80958	Naja atra	Metazoa	82	21
P80963	Bothriechis schlegelii	Metazoa	137	16
P81058	Penaeus vannamei	Metazoa	82	19
P81649	Sus scrofa	Metazoa	153	26
P84777	Tityus discrepans	Metazoa	61	23
Q1HLC0	Lonomia obliqua	Metazoa	413	18
Q27081	Tachypleus tridentatus	Metazoa	400	23
Q27309	Bombyx mori	Metazoa	1782	15
Q29011	Sus scrofa	Metazoa	2434	16
Q3L1D1	Agaricus bisporus	Fungi	594	25
Q40772	Phytolacca americana	Viridiplantae	310	25
Q41638	Phaseolus angularis	Viridiplantae	292	20
Q4PRD1	Daboia siamensis	Metazoa	146	23
Q4WL81	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	234	20
Q59XX2	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	378	32
Q5U9S1	Sus scrofa	Metazoa	249	20
Q6EER2	Sistrurus tergeminus	Metazoa	138	16
Q6J4Q1	Apis mellifera	Metazoa	683	21
Q6STF1	Gloydius halys	Metazoa	504	18
Q75N35	Dioscorea polystachya	Viridiplantae	272	25
Q76IQ4	Oncorhynchus mykiss	Metazoa	111	26
Q7ZTA7	Crotalus lutosus abyssus	Metazoa	138	16
Q7ZTA8	Crotalus viridis viridis	Metazoa	138	16
Q8GTB6	Cannabis sativa	Viridiplantae	545	28
Q8I034	Felis catus	Metazoa	545	28
Q8ISL8	Apis mellifera	Metazoa	78	24
Q8J0K5	Talaromyces funiculosus	Fungi	282	39
Q8MMH3	Pimpla hypochondriaca	Metazoa	488	19
Q8MP06	Tyria jacobaeae	Metazoa	456	22
Q8SPQ0	Capra hircus	Metazoa	383	21
Q8WP90	Solenopsis invicta	Metazoa	153	19
Q8WPJ2	Mytilus edulis	Metazoa	367	17
Q95P90	Olivierus martensii	Metazoa	94	22
Q9BKB7	Mesobuthus eupeus	Metazoa	57	21
Q9DF69	Gallus gallus	Metazoa	594	18
Q9FRV1	Secale cereale	Viridiplantae	321	19
Q9HE18	Talaromyces funiculosus	Fungi	353	18
Q9PWF3	Crotalus durissus terrificus	Metazoa	65	22
Q9U8W7	Tachypleus tridentatus	Metazoa	316	27
Q9XIV8	Nicotiana tabacum	Viridiplantae	330	29
Q9XSW3	Sus scrofa	Metazoa	240	18
Q9XYT4	Cryptorchestia cavimana	Metazoa	128	20
V5NC32	Agaricus xanthodermus	Fungi	600	25
A0A5C2A2T2	Conus purpurascens	Metazoa	178	24
A1XRN2	Metlapilcoatlus nummifer	Metazoa	166	19
A4VBF0	Vipera nikolskii	Metazoa	138	16
B2G331	Radianthus crispa	Metazoa	78	22
B7S4N9	Oxyuranus scutellatus scutellatus	Metazoa	88	24
B7ZS96	Xenopus laevis	Metazoa	153	19
C0HK27	Dioclea lasiophylla	Viridiplantae	291	28
C7F6X3	Leucosporidium sp. (strain AY30)	Fungi	261	20
C9K4X8	Patiria pectinifera	Metazoa	116	29
E3W9M2	Dianthus caryophyllus	Viridiplantae	502	30
F1RRV3	Sus scrofa	Metazoa	2692	19
G9I930	Micrurus tener tener	Metazoa	149	30
I3LGZ3	Sus scrofa	Metazoa	81	24
K9IMD0	Desmodus rotundus	Metazoa	708	19
O18330	Apis mellifera	Metazoa	432	19
O55245	Crocodylus porosus	Metazoa	150	20
O80323	Pyrus pyrifolia	Viridiplantae	222	22
O96935	Plasmodium falciparum (isolate 3D7)	other	1085	30
P00624	Crotalus atrox	Metazoa	138	16
P00655	Aspergillus giganteus	Fungi	177	27
P01005	Gallus gallus	Metazoa	210	24
P01183	Sus scrofa	Metazoa	166	19
P01218	Ovis aries	Metazoa	120	24
P01235	Cyprinus carpio	Metazoa	144	27
P01274	Sus scrofa	Metazoa	180	20
P01492	Centruroides sculpturatus	Metazoa	87	19
P02648	Canis lupus familiaris	Metazoa	266	18
P02701	Gallus gallus	Metazoa	152	24
P02879	Ricinus communis	Viridiplantae	576	35
P04405	Glycine max	Viridiplantae	485	18
P04653	Ovis aries	Metazoa	214	15
P07221	Oryctolagus cuniculus	Metazoa	395	28
P08001	Sus scrofa	Metazoa	415	16
P08125	Gallus gallus	Metazoa	674	18
P08176	Dermatophagoides pteronyssinus	Metazoa	320	18
P08878	Crotalus durissus terrificus	Metazoa	138	37
P09230	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	454	15
P0DKL3	Maackia amurensis	Viridiplantae	287	29
P10297	Phytolacca americana	Viridiplantae	313	22
P11407	Vipera ammodytes ammodytes	Metazoa	138	16
P11936	Sus scrofa	Metazoa	284	22
P12670	Solanum lycopersicum	Viridiplantae	247	21
P12822	Oryctolagus cuniculus	Metazoa	1310	33
P15226	Tityus serrulatus	Metazoa	84	20
P18650	Sus scrofa	Metazoa	317	18
P19069	Cavia porcellus	Metazoa	1742	19
P19121	Gallus gallus	Metazoa	615	18
P19134	Oryctolagus cuniculus	Metazoa	695	19
P23028	Pseudonaja textilis	Metazoa	152	19
P24605	Bothrops asper	Metazoa	137	16
P24802	Gallus gallus	Metazoa	730	20
P26216	Zea mays	Viridiplantae	410	22
P28797	Cavia porcellus	Metazoa	605	17
P31100	Daboia siamensis	Metazoa	138	16
P31429	Oryctolagus cuniculus	Metazoa	410	16
P34745	Ictalurus punctatus	Metazoa	200	22
P56201	Oryctolagus cuniculus	Metazoa	797	24
P56637	Hottentotta judaicus	Metazoa	94	18
P60214	Tityus obscurus	Metazoa	86	20
P79762	Gallus gallus	Metazoa	437	20
P80325	Cavia porcellus	Metazoa	96	23
P81054	Grifola frondosa	Fungi	348	18
P81383	Ophiophagus hannah	Metazoa	491	20
P81446	Viscum album	Viridiplantae	564	33
P84516	Sorghum bicolor	Viridiplantae	362	31
Q01172	Aspergillus niger	Fungi	379	20
Q1RP78	Vipera nikolskii	Metazoa	138	16
Q1XG90	Crassostrea virginica	Metazoa	135	18
Q27082	Tachypleus tridentatus	Metazoa	673	19
Q29411	Sus scrofa	Metazoa	383	21
Q2ULM2	Aspergillus oryzae (strain ATCC 42149 / RIB 40)	Fungi	496	16
Q42369	Lupinus angustifolius	Viridiplantae	449	33
Q4W1I9	Zinnia elegans	Viridiplantae	321	30
Q5ECE3	Lonomia obliqua	Metazoa	201	16
Q6DWK3	Colletotrichum lindemuthianum	Fungi	248	26
Q6H3C8	Trimeresurus stejnegeri	Metazoa	138	16
Q6H3D0	Trimeresurus stejnegeri	Metazoa	138	16
Q6PSU2	Arachis hypogaea	Viridiplantae	172	21
Q6TGQ8	Bothrops moojeni	Metazoa	502	18
Q7ZTA6	Crotalus viridis viridis	Metazoa	138	16
Q800C4	Crotalus viridis viridis	Metazoa	138	16
Q86QT3	Centruroides noxius	Metazoa	62	20
Q8AXY1	Bothrops jararacussu	Metazoa	138	16
Q8I0L5	Olivierus martensii	Metazoa	59	22
Q90W39	Protobothrops mucrosquamatus	Metazoa	138	16
Q9C0Y4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	969	24
Q9FSH9	Lupinus albus	Viridiplantae	452	33
Q9GKK3	Equus caballus	Metazoa	241	15
Q9NBG9	Olivierus martensii	Metazoa	59	22
Q9PTT2	Lepidobatrachus laevis	Metazoa	225	19
Q9PVF4	Calloselasma rhodostoma	Metazoa	137	16
Q9XXV0	Bombyx mori	Metazoa	441	21
Q9YH85	Gallus gallus	Metazoa	2120	24
Q9ZT64	Pinus contorta	Viridiplantae	513	23
U3FAE1	Micrurus fulvius	Metazoa	84	21
A0A0A1I6E7	Androctonus crassicauda	Metazoa	74	22
A0A0A1I6N9	Androctonus crassicauda	Metazoa	74	22
A0A1L6K371	Juglans nigra	Viridiplantae	510	23
A0A2L0ART2	Scolopendra mutilans	Metazoa	76	23
A0A482A9N4	Talaromyces verruculosus	Fungi	328	21
A0A8U0WQF3	Apis mellifera	Metazoa	684	21
A3RF67	Dalbergia nigrescens	Viridiplantae	547	31
B0XT72	Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10)	Fungi	452	19
B8AL97	Oryza sativa subsp. indica	Viridiplantae	470	34
C0HKC3	Agkistrodon piscivorus leucostoma	Metazoa	139	16
E0D877	Aedes albopictus	Metazoa	564	25
I1SB12	Microdochium nivale	Fungi	495	22
I2C090	Ophiophagus hannah	Metazoa	1641	22
O02839	Sus scrofa	Metazoa	363	44
O42414	Gallus gallus	Metazoa	1369	25
O46166	Eratigena agrestis	Metazoa	68	17
O61668	Olivierus martensii	Metazoa	88	18
P00433	Armoracia rusticana	Viridiplantae	353	30
P00615	Oxyuranus scutellatus scutellatus	Metazoa	145	27
P00703	Meleagris gallopavo	Metazoa	147	18
P00713	Cavia porcellus	Metazoa	142	19
P00791	Sus scrofa	Metazoa	385	15
P01231	Ovis aries	Metazoa	141	20
P01329	Cavia porcellus	Metazoa	110	24
P01500	Apis mellifera	Metazoa	46	27
P02703	Sus scrofa	Metazoa	112	17
P04002	Pseudopleuronectes americanus	Metazoa	82	23
P04058	Tetronarce californica	Metazoa	586	21
P06859	Protobothrops flavoviridis	Metazoa	138	16
P0DKR6	Dendroaspis polylepis polylepis	Metazoa	78	21
P0DKU2	Pandinus imperator	Metazoa	145	15
P11941	Oncorhynchus mykiss	Metazoa	144	15
P12387	Cavia porcellus	Metazoa	1666	22
P12637	Canis lupus familiaris	Metazoa	410	19
P17715	Octodon degus	Metazoa	109	24
P22394	Geotrichum candidum	Fungi	563	19
P22770	Gallus gallus	Metazoa	502	23
P23472	Hevea brasiliensis	Viridiplantae	311	26
P25291	Canis lupus familiaris	Metazoa	509	21
P29022	Zea mays	Viridiplantae	280	25
P29794	Canis lupus familiaris	Metazoa	180	20
P31723	Penicillium citrinum	Fungi	511	35
P31779	Aquarana catesbeiana	Metazoa	153	24
P35331	Gallus gallus	Metazoa	1284	24
P60775	Laticauda semifasciata	Metazoa	83	21
P61870	Penicillium camembertii	Fungi	305	26
P62022	Crotalus durissus terrificus	Metazoa	138	16
P62023	Crotalus scutulatus scutulatus	Metazoa	138	16
P63152	Cavia porcellus	Metazoa	143	23
P63153	Sus scrofa	Metazoa	146	23
P67861	Daboia russelii	Metazoa	144	24
P78581	Aspergillus oryzae (strain ATCC 42149 / RIB 40)	Fungi	588	18
P79263	Sus scrofa	Metazoa	921	27
P81294	Juniperus ashei	Viridiplantae	367	21
P81382	Calloselasma rhodostoma	Metazoa	516	18
P82683	Viscum album	Viridiplantae	569	33
P83519	Bothrops jararacussu	Metazoa	159	24
P84809	Buthus occitanus tunetanus	Metazoa	95	22
P93680	Persea americana	Viridiplantae	326	25
Q02471	Daboia siamensis	Metazoa	138	16
Q1RP79	Vipera nikolskii	Metazoa	138	16
Q27908	Pinctada fucata	Metazoa	447	17
Q28989	Sus scrofa	Metazoa	421	26
Q29486	Felis catus	Metazoa	524	17
Q2PS07	Fagopyrum esculentum	Viridiplantae	149	22
Q2YHJ6	Craspedocephalus puniceus	Metazoa	138	16
Q4PRD2	Daboia siamensis	Metazoa	158	24
Q55U20	Cryptococcus neoformans var. neoformans serotype D (strain B-3501A)	Fungi	458	51
Q6EER4	Bothriechis schlegelii	Metazoa	138	16
Q6JK69	Bothrops atrox	Metazoa	138	16
Q6YDN9	Brassica oleracea var. botrytis	Viridiplantae	295	23
Q7SZI7	Xenopus laevis	Metazoa	1219	22
Q7T2R1	Daboia siamensis	Metazoa	138	16
Q7YXD3	Androctonus mauritanicus mauritanicus	Metazoa	85	19
Q7ZT75	Xenopus laevis	Metazoa	315	19
Q805A2	Protobothrops flavoviridis	Metazoa	138	16
Q805F3	Xenopus laevis	Metazoa	397	16
Q8L5C6	Triticum aestivum	Viridiplantae	304	30
Q8L5J1	Solanum lycopersicum	Viridiplantae	399	26
Q8WZI8	Aspergillus niger	Fungi	521	17
Q90249	Bothrops jararacussu	Metazoa	137	16
Q90935	Gallus gallus	Metazoa	410	16
Q90WJ8	Anguilla japonica	Metazoa	166	24
Q95JC9	Sus scrofa	Metazoa	676	16
Q96TU3	Aspergillus awamori	Fungi	537	19
Q9ATH2	Corylus avellana	Viridiplantae	115	23
Q9GQV7	Aedes aegypti	Metazoa	128	22
Q9NII7	Olivierus martensii	Metazoa	60	22
Q9NL89	Bombyx mori	Metazoa	495	16
Q9TSN6	Bubalus bubalis	Metazoa	142	18
Q9U572	Penaeus monodon	Metazoa	1670	14
Q9UAD0	Olivierus martensii	Metazoa	59	24
Q9UVI4	Claviceps fusiformis	Fungi	394	16
W8E7D1	Macrovipera lebetinus	Metazoa	851	23
X2JCV5	Cerastes cerastes	Metazoa	516	18
P01714	Homo sapiens	Metazoa	112	20
Q96IQ7	Homo sapiens	Metazoa	327	23
O75596	Homo sapiens	Metazoa	197	22
P01566	Homo sapiens	Metazoa	189	23
P01599	Homo sapiens	Metazoa	117	22
P01715	Homo sapiens	Metazoa	115	20
P01717	Homo sapiens	Metazoa	112	19
P01763	Homo sapiens	Metazoa	117	19
P60153	Homo sapiens	Metazoa	205	26
Q5FWE3	Homo sapiens	Metazoa	981	27
Q6UWM7	Homo sapiens	Metazoa	567	21
Q96I82	Homo sapiens	Metazoa	304	30
Q96QR1	Homo sapiens	Metazoa	104	20
O75711	Homo sapiens	Metazoa	98	20
P01569	Homo sapiens	Metazoa	189	21
P01743	Homo sapiens	Metazoa	117	19
P01762	Homo sapiens	Metazoa	117	19
P12872	Homo sapiens	Metazoa	115	25
Q6UWV2	Homo sapiens	Metazoa	235	31
Q8NBM8	Homo sapiens	Metazoa	494	22
Q8TAL6	Homo sapiens	Metazoa	211	18
Q96S96	Homo sapiens	Metazoa	227	22
Q9BX93	Homo sapiens	Metazoa	195	19
Q9H4G1	Homo sapiens	Metazoa	147	28
Q9HB40	Homo sapiens	Metazoa	452	26
P01611	Homo sapiens	Metazoa	117	22
P01624	Homo sapiens	Metazoa	115	20
P01703	Homo sapiens	Metazoa	118	19
P01718	Homo sapiens	Metazoa	113	20
P01766	Homo sapiens	Metazoa	116	19
P01767	Homo sapiens	Metazoa	116	19
P01782	Homo sapiens	Metazoa	118	19
P04430	Homo sapiens	Metazoa	117	22
P58294	Homo sapiens	Metazoa	105	19
Q14641	Homo sapiens	Metazoa	139	25
Q6UWM5	Homo sapiens	Metazoa	242	22
Q6UXK5	Homo sapiens	Metazoa	716	25
P01614	Homo sapiens	Metazoa	121	19
P01824	Homo sapiens	Metazoa	125	26
P05013	Homo sapiens	Metazoa	189	20
Q5DT21	Homo sapiens	Metazoa	86	19
Q6UW32	Homo sapiens	Metazoa	110	24
Q6UX52	Homo sapiens	Metazoa	265	20
Q96PL1	Homo sapiens	Metazoa	93	21
Q9NRR1	Homo sapiens	Metazoa	136	22
Q9NTU7	Homo sapiens	Metazoa	201	27
Q9UN67	Homo sapiens	Metazoa	800	26
D4A540	Rattus norvegicus	Metazoa	148	31
P13384	Bos taurus	Metazoa	317	33
P20059	Rattus norvegicus	Metazoa	460	23
P30224	Arabidopsis thaliana	Viridiplantae	80	29
P42813	Arabidopsis thaliana	Viridiplantae	230	22
P46168	Bos taurus	Metazoa	62	22
P47853	Rattus norvegicus	Metazoa	369	16
P80513	Bos taurus	Metazoa	179	21
P81019	Bos taurus	Metazoa	183	25
Q04457	Caenorhabditis elegans	Metazoa	562	16
Q05186	Mus musculus	Metazoa	325	23
Q3UN54	Mus musculus	Metazoa	99	21
Q55GS3	Dictyostelium discoideum	other	607	19
Q63010	Rattus norvegicus	Metazoa	561	18
Q8LG54	Arabidopsis thaliana	Viridiplantae	130	21
Q8S2W4	Arabidopsis thaliana	Viridiplantae	61	22
Q9LYF6	Arabidopsis thaliana	Viridiplantae	61	22
O48818	Arabidopsis thaliana	Viridiplantae	257	20
O70280	Rattus norvegicus	Metazoa	212	26
O82337	Arabidopsis thaliana	Viridiplantae	73	26
P02781	Rattus norvegicus	Metazoa	112	20
P04651	Bos taurus	Metazoa	141	20
P05366	Mus musculus	Metazoa	122	19
P07994	Bos taurus	Metazoa	360	17
